Besides, now you ain't got no choice.	O dabar jau nebeturite kito pasirinkimo.
I'll blow your fucken head off.	Aš ištaškysiu tavo suknistą galvą.
We'll kill it when it comes back.	Mes jį nužudysime, kai jis grįš.
But first, pull this damn thing out of me!	Bet pirma ištrauk šį suknistą daiktą iš manęs!
I can't breathe, I can't breathe.	Aš negaliu kvepuoti, aš negaliu kvėpuoti.
Check the windows, he's probably right out...	Patikrinkite langus, jis turbūt yra prieš...
Those pages are down there somewhere.	Tos knygos puslapiai yra kažkur ten.
- lt's been a long time, general.	- Praėjo daug laiko, generole.
so why don't you use the regular army?	Kodėl jūs neįtraukėt į tai armijos?
what do you need us for?	Kodėl mus?
the cla got you pushing too many pencils?	Pas CŽV per daug pieštuku drožei? A?
- make it easy on yourself, dutch.	- Palengva.
- never did know when to quit.	- Tu niekados nežinai kada pakaks.
- damn good to see you, dutch.	- Malonu tave matyti.
- what is this fucking tie business?	- Kodėl tu nešioji tą šlipsą?
- yeah, like the good old days.	- Taip seni laikai.
- then how come you passed on libya?	- Kodėl tu Libijoj atsisakei?
you got no style, dutch. y ou know that.	Tu neturi stiliaus, Dutčai.
we're a rescue team, not assassins.	Mes gelbėjimo komanda, ne žudikai.
we need the best. that's why you're here.	Mums reikia geriausiu. Todėl jūs čia.
- what do you mean, "we"?	- Kodėl "mes"?
- l'm goin' in with you, dutch.	- Aš eisiu kartu, Dutčai.
general, my team always works alone. you know that.	Generole, mano komanda visa laiką dirba viena.
I'm afraid we all have our orders, major.	Mes turim savo įsakymus.
- awacs contact on four-hour intervals.	- Kontaktas su perspėjimo sistema kas 4 valandas.
no such thing. this is a one-way ticket.	Nėra draugeli. Nėra kelio atgal.
once we cross that border, we're on our own.	Už sienos mes esam vieni.
this is getting better by the minute.	Kuo toliau tuo geriau.
"you know, I'd like a little pussy."	"Aš norėčiau mažos dziundzės."
get that stinkin' shit out of my face.	Pasitrauk su tuo šūdu.
bunch of slack-jawed faggots around here.	Jūs esat visi pedarastai!
strap this on your sore ass, blain.	Susikišk tai sau į subinę.
that's a real nasty habit you got there.	Tai blogas įprotis.
never knew how much I missed this, dutch.	Nežinojau, kaip man to trūksta.
the pilots have been shot in the head.	Pilotai buvo šūviu į galvą nužudyti.
whoever hit it stripped the shit out of it.	Tas daiktas visiškai sunaikintas.
- took 'em out with a heat seeker.	- Jie juos numušė su šilumos sens-oriais.
this is no ordinary army taxi.	Tai nėra normalus armijos paukštis.
It looks more like a surveillance bird to me.	Buvo naudojamas žvalgybai.
- pick up the trail yet?	- Kas nors ieško pėdsaku?
I guess they're getting better equipped every day.	Jų apsiginklavimas tampa vis geresnis.
- six men wearing us-issued army boots.	- Šeši vyrai su US armijos batais.
they operate in here all the time.	Jie čia pastoviai vaikšto.
get ahead and see what you can find.	- Bėk į prieki ir pažiūrėk. - Taip, sere.
trying to forget it. come on.	Aš bandau jį pamiršti. Nagi, Eime.
green berets out of fort bragg.	Amerikos kareiviai.
what the hell were they doing here?	Ką jie čia darė?
I don't know, dutch. this is inhuman.	Nežinau. Tai nežmoniška.
- they shouldn't have been here.	- Jie neturėjo čia būti.
ain't no way for no soldier to die.	Joks kareivis neturėtu taip mirti.
they were shooting in all directions.	Jie šaudė į visas puses.
I can't believe hopper walked into an ambush.	Hoperis jokiu būdu nebūtų bėgęs.
I can't find a single track.	Aš ne randu nei vieno pėdsako.
- lt just doesn't make sense.	- Tai neturi jokios prasmės.
- what about the rest of hopper's men?	- Kas dėl kitų Hoperio vyrų?
we move, five-metre spread. no sound.	Pirmyn, penkių metrų atstumas. Nei garso.
It's time to let old painless out the bag.	Metas mažajam ginklui.
he killed one of the hostages. we move.	Jis nužudė vieną iš įkaitų. Pirmyn.
target's the centre of the palapa.	Taikinys stovyklos viduryje!
mac. any sign of the other hostage?	Mekai! Kur yra kiti įkaitai?
but if they're central american, I'm a goddamn chinaman.	Jeigu jie iš Amerikos vidurio, tada aš kinietis.
other guys they waxed... were russian military advisers.	Kiti buvo rusų kariniai patarėjai.
something pretty big was gonna happen here.	Čia buvo kažkas didelio suplanuota.
good work, mac. clear the area. no traces.	Geras darbas. Viską sutvarkyti, jokių pėdsakų.
get the men ready to move.	- Tada pasiruošti judėjimui. - Gerai.
- you're hit. y ou're bleedin', man.	- Tu kraujuoji.
- l ain't got time to bleed.	- Nėra laiko kraujuoti.
this is more than we ever thought we'd get.	Tai daugiau, nei mes tikėjomės.
- l think this is what you're looking for.	- Tu ko nors ieškai?
the cabinet minister, the whole business.	Koks ministras.
got us in here to do your dirty work.	Mes padarėm jūsų purviną darbą!
- because nobody else could've pulled it off.	- Niekam kitam nebūtų pavykę.
- you're pissed about the cover story.	- Tu pyksti dėl tos istorijos.
- so, what story did you hand to hopper?	- Ką jūs papasakojot Hoperiui?
we've been looking for this place for months.	Šitos vietos mes jau mėnesius ieškom.
- hopper went in and he disappeared.	- Hoperis paprasčiausiai pradingo!
- he didn't disappear. he was skinned alive.	- Jam buvo gyvam oda nulupta!
you used to be somebody I could trust.	Ankščiau aš tavimi pasitikėjau.
and I don't do this kind of work.	- Aš taip nedarau. - Majore!
major, we stepped into some real shit here.	Majore, mes įklimpę į šūdą!
we've got guerrillas all over the place.	Visur yra Girilerai.
can't be more than one, two miles away.	Viena, dvi mylios nuo čia.
- half an hour, maybe less.	- Maksimaliai, puse valandos.
- tell mac we move in five.	- Pasakyk Mekui, kad pajudėsim po 5 minučių.
- she goes with us. she's too valuable.	- Ji eis kartu. Ji per daug vertinga.
now, you wanna make that call or should I?	Tu tai pasakysi, ar man tai padaryti?
you fall behind and you're on your own.	Jeigu jūs nesilaikysit kartu, būsit vieni.
billy. give me a way out of this hole.	Kaip mes iš čia išeisim?
aerial says we are cut off.	Mes neturime jokio ryšio.
I wouldn't waste that on a broke-dick dog.	Bet tai pragaras.
jeez, you've got a big pussy."	Pas tave didele dziundzė."
see, it was cos of the echo.	Aidas, supranti?
I hear you. this shit's somethin'.	Taip, prieš šitą šūdą
hey, a little taste of home.	Tėvynes skonis.
come on. stop sandbagging' it. now, get up.	Nagi, brangute. Stokis.
come on, get up. would you get up?	Nagi. Atsistosi?
that damn nose of his... it's weird.	Jis kažką užuodžia... keista.
billy... what the hell is wrong with you?	Bili... Kas su tavimi atsitiko?
- what the...? this isn't her blood.	- Tai ne jos kraujas.
- what the hell'd you do to him?	- Ką tu padarei?
major... you'd better take a look at this.	Majore... pasižiūrėkit į tai.
- where the hell is his body?	- Kur yra jo lavonas?
- there's no sign of it.	- Nesimato.
i just came alive and took him.	atsigavo ir pasiėmę jį.
bullshit. that's not what she said.	Nesąmonė! To ji nepasakė!
they did the same thing to jim hopper.	Jie tapati padarė su Hoperiu.
I want hawkins' body found. sweep pattern.	Mes turim surasti Hovkinso lavona.
double back. 50 metres. let's go.	Viską du kartus pereikit.
- l don't know, goddamn it.	- Nežinau.
not a thing. not a fuckin' trace.	Nieko. Jokių pėdsaku.
no blood, no bodies. we hit nothing.	Jokio kraujo, jokių lavonų. Į nieką nepataikėm.
dillon, better get on the radio.	Dilanai, padaryk pranešima.
major, I set up flares, frags and claymores.	Aš sudėjau apšvietimo raketas, skeveldrines bombas ir minas.
nothing's coming near this place without tripping on somethin'.	Niekas čia neateis, neužkliuvęs už ko nors.
blazer one, I repeat, extraction necessary.	Blaizeri vienas, būtinas išgelbėjimas.
say again, blazer one. say again.	Kartoju, Blaizeri vienas.
they say we're still in too far.	Mes dar per toli.
It comes with the job. I can accept it.	Aš su tuo susitvarkysiu.
bullshit. y ou're just like the rest of us.	Nesąmonė. Tu esi kaip mes.
I only saw one of them camouflaged.	Aš kažką mačiau užsimaskavusi.
capped off 200 rounds in the minigun... full pack.	200 kartų su MP... pilnai.
nothing... nothing on this earth could have lived.	Niekas šimtam pasaulį šito neišgyventų.
she says the same fuckin' thing.	Visa laiką tas pats.
the jungle, it came alive and took him.	Džiunglės atsigavo ir pasiėmė jį.
billy... you know something. what is it?	Bili... tu kažką žinai. Kas tai?
- bullshit. y ou ain't afraid of no man.	- Tu nebijai nei vieno žmogaus.
you still don't understand, dillon, do you?	Tu vis dar nesupranti?
here we are again, bro, just you and me.	Štai mes, broli, tik tu ir aš.
same kind of moon and same kind ofjungle.	Tas pats mėnulis, tos pačios džiungles.
nobody else. right on top, bro.	Daugiau niekas. Mes buvo viršūne.
not a scratch. not a fuckin' scratch.	Nei vieno įbrėžimo.
I'm gonna cut your name into him.	Aš išraižysiu tavo vardą.
- where the hell are you?	- Kur tu?
jesus. y ou killed a pig.	Dieve! Tu nužudei kiaule.
do you think you could have found something bigger?	Negalėjai ką nors didesnio susirasti?
why didn't she try to get away?	Kodėl ji nepabėgo?
look at her. she's scared out of her mind.	Pasižiūrėk į ją. Ji išprotės iš baimės.
major, you better take a look at this.	Majore, pasižiūrėkit į tai.
It came in through the tripwires.	Tai perėjo kiaurai per vėlas.
took it right out from under our noses.	Prieš mūsų akis pasiėmė.
he came in to get the body.	Jis atėjo dėl lavono.
he's killing us one at a time.	Jis žudo viena po kito.
I don't know what it was.	Nežinau, kas tai buvo.
It changed colours like the chameleon.	Tai keitė spalvas kaip chameleonas.
anna, this thing is hunting us. all of us.	Ana, tas daiktas mus visus medžioja.
- what the hell are you doing?	- Ką tu ten darai?
- l'm taking her back. we're out of here.	- Aš ją nuvesiu atgal.
the rendezvous is 10 miles away.	Susitikimo taškas yra toli.
Its blood was on the leaves.	Jo kraujas buvo ant lapų.
If it bleeds, we can kill it.	Jeigu tai kraujuoją, galim tai nužudyti.
you really think this boy-scout bullshit's gonna work.	Manai tai suveiks?
Instead of complaining, maybe you should help.	Geriau padėk mums nedejavęs.
what makes you think he'll come in through here?	Kodėl tai turėtu per čia eiti?
there are tripwires on every tree for 50 yards.	50-ties metrų spindulių visuose medžiuose yra detonatorių vėlikes.
this is the only way in.	Tai vienintelis priėjimas.
when I was little, we found a man.	Kai aš buvau mažas, suradom vieną vyrą.
only in the hottest years this happens.	Tai atsitinka tik karštose metuose.
and this year it grows hot.	Ir šiais metais yra karšta.
so, what you gonna try next?	Ką tu dar išbandysi?
got you, motherfucker. I got you.	Pričiupau tave, kalės vaike!
- hold it. I'm going after mac.	- Aš eisiu paskui Meka.
- that's not your style, dillon.	- Tai ne tavo stilius.
I picked up some bad habits from you.	Tu eini su blogu pavyzdžiu.
get your people the hell outta here.	Ištrauk savo žmones iš čia.
just hold on to that damn chopper.	Paprasčiausiai lauk manęs prie malūnsparnio.
he's busted up pretty bad, major.	Jis yra sunkiai sužeistas, majore.
- l can make it. I can make it.	- Aš susitvarkysiu.
- get the radio. forget the rest.	- Paimk racija. Pamiršk likusius.
you know, we can get this thing, mac.	Mes galim tą daiktą pričiupti, Mekai.
you work your way down there toward him.	Tu ant jo užsipulsi.
I got a score to settle.	Aš turiu su juo atsiskaityti.
we've both got scores to settle.	Tai mes turim abu.
It didn't kill you because you weren't armed.	Tai nenužudė tavęs, nes tu buvai neginkluotas.
kill me. I'm here. kill me.	Nužudyk mane! Aš čia!
come on. kill me. I'm here.	Eikš! Nužudyk mane! Aš esu čia!
come on. do it now. kill me.	Eikš! Nagi! Nužudyk mane!
Jackson, you going to go to Hong Kong?	Džeksonai, tu vyksti į Honkongą?
I need a few more scars on my face.	Ant mano veido reikia dar kelių randų.
I heard you can get killed at that kumite.	Girdėjau, kad per "kumite" galima net žūti.
Tomorrow we leave for the kumite.	Rytoj mes išvyksime kovoti "kumite".
But I'll have to wait, sir.	Sere, aš turėsiu jūsų palaukti.
He was at the gym, like you said.	Jis buvo sporto salėje, kaip jūs ir sakėte.
He took a shower, I waited, and he disappeared.	Prausėsi po dušu, aš laukiau, o jis pradingo.
One minute he's there, then gone.	Vieną minutę buvo ten, o kitą - jo nebėra.
If anything happens to Dux in Hong Kong...	Jei Honkonge Diuksui kas nors nutiks...
Get Helmer and Rawlins on this right away.	Paskirk šį reikalą Helmeriui ir Rolinsui.
He'll be so happy to see you.	Labai apsidžiaugs tave pamatęs.
It's so good to be here again.	Kaip malonu ir vėl čia būti.
I'll tell him you are here.	Pasakysiu jam, kad tu čia.
You cannot get katana sword by stealing.	Negalima gauti katanos kardo jį pavagiant.
It is a very special sword.	Tai labai ypatingas kardas.
I wasrt going to steal it.	Aš ir neketinau jo vogti.
You're not gonna call the cops?	Tai jūs neskambinsite farams?
Not if we make a deal.	Neskambinsiu, jei dėl kai ko susitarsime.
Yes, but what do you mean by martial science?	Suprantu, bet ką turite omenyje, sakydamas kovos menų mokslo?
I work at the Verne vineyard.	Aš dirbu Verno vyninėje.
I came here to grow fish in my hatchery.	O aš atvykau auginti žuvų savo veisykloje.
You use science to make vines grow better.	Jūs naudojate mokslą tam, kad geriau užaugintumėte vynuoges.
Martial science provides a way of training.	Kovos menų mokslas tai ir suteikia.
It brings mind, body, spirit together.	Jis suvienija protą, kūną ir dvasią.
How come you coach him, but not me?	Kodėl treniruojate jį, bet ne mane?
Shingo and I were close friends, like brothers.	Mes su Šingu buvome artimi draugai, tarsi broliai.
But you have so much to teach.	Bet jūs galite tiek daug išmokyti.
I left Japan because of the war.	Dėl karo ir palikau Japoniją.
Do you sleep with your eyes open?	Ar tu miegi atvertomis akimis?
You sure you want to do this?	Esi tikras, kad to nori?
To honor you means everything to me.	Mano vienintelis tikslas yra pagerbti tave.
I have poured all my knowledge into you.	Į tave sudėjau visas savo žinias.
When you fight, my spirit fights with you.	Kai kausiesi, mano dvasia kausis su tavimi.
In kumite, you will need it.	Per "kumite" tau to reikės.
Is this your first time in Hong Kong?	Pirmą kartą Honkonge?
You two are here for the kumite, aren't you?	Atvykote čia kovoti "kumite", ar ne?
